Time,x1_CUGE,y1_CUGE,x2_CUGE,y2_CUGE,x3_CUGE,y3_CUGE
4870000000.000,+4044268547.535865,-507935133.117777,-3047743705.896127,+2055032481.662616,-1010841184.909690,-1550192785.062725
4880000000.000,+4052573000.431983,-508978121.060472,-3054001906.541574,+2059252260.915622,-1012916834.171165,-1553375932.493145
4890000000.000,+4060877453.328101,-510021109.003168,-3060260107.187021,+2063472040.168628,-1014992483.432640,-1556559079.923565
4900000000.000,+4069181906.224219,-511064096.945863,-3066518307.832468,+2067691819.421634,-1017068132.694114,-1559742227.353985
4910000000.000,+4077486359.120337,-512107084.888559,-3072776508.477914,+2071911598.674640,-1019143781.955589,-1562925374.784405
4920000000.000,+4085790812.016456,-513150072.831255,-3079034709.123361,+2076131377.927646,-1021219431.217063,-1566108522.214824
4930000000.000,+4094095264.912574,-514193060.773950,-3085292909.768808,+2080351157.180652,-1023295080.478538,-1569291669.645244
4940000000.000,+4102399717.808692,-515236048.716646,-3091551110.414255,+2084570936.433658,-1025370729.740013,-1572474817.075664
4950000000.000,+4110704170.704810,-516279036.659342,-3097809311.059701,+2088790715.686664,-1027446379.001487,-1575657964.506084
4960000000.000,+4119008623.600928,-517322024.602037,-3104067511.705148,+2093010494.939670,-1029522028.262962,-1578841111.936504
4970000000.000,+4127313076.497046,-518365012.544733,-3110325712.350595,+2097230274.192676,-1031597677.524436,-1582024259.366924
4980000000.000,+4135617529.393165,-519408000.487428,-3116583912.996042,+2101450053.445682,-1033673326.785911,-1585207406.797344
4990000000.000,+4143921982.289283,-520450988.430124,-3122842113.641489,+2105669832.698688,-1035748976.047386,-1588390554.227764
5000000000.000,+4152226435.185401,-521493976.372820,-3129100314.286935,+2109889611.951694,-1037824625.308860,-1591573701.658184
5010000000.000,+4160530888.081519,-522536964.315515,-3135358514.932382,+2114109391.204700,-1039900274.570335,-1594756849.088604
5020000000.000,+4168835340.977637,-523579952.258211,-3141616715.577829,+2118329170.457705,-1041975923.831810,-1597939996.519024
5030000000.000,+4177139793.873755,-524622940.200907,-3147874916.223276,+2122548949.710711,-1044051573.093284,-1601123143.949444
5040000000.000,+4185444246.769874,-525665928.143602,-3154133116.868722,+2126768728.963717,-1046127222.354759,-1604306291.379864
5050000000.000,+4193748699.665992,-526708916.086298,-3160391317.514169,+2130988508.216723,-1048202871.616233,-1607489438.810283
5060000000.000,+4202053152.562110,-527751904.028993,-3166649518.159616,+2135208287.469729,-1050278520.877708,-1610672586.240703
5070000000.000,+4210357605.458228,-528794891.971689,-3172907718.805063,+2139428066.722735,-1052354170.139183,-1613855733.671123
5080000000.000,+4218662058.354346,-529837879.914385,-3179165919.450510,+2143647845.975741,-1054429819.400657,-1617038881.101543
5090000000.000,+4226966511.250464,-530880867.857080,-3185424120.095956,+2147867625.207053,-1056505468.662132,-1620222028.531963
5100000000.000,+4235270964.146583,-531923855.799776,-3191682320.741403,+2152087404.221640,-1058581117.923606,-1623405175.962383
5110000000.000,+4243575417.042701,-532966843.742471,-3197940521.386850,+2156307183.236228,-1060656767.185081,-1626588323.392803
5120000000.000,+4251879869.938819,-534009831.685167,-3204198722.032297,+2160526962.250815,-1062732416.446556,-1629771470.823223
5130000000.000,+4260184322.834937,-535052819.627863,-3210456922.677743,+2164746741.265402,-1064808065.708030,-1632954618.253643
5140000000.000,+4268488775.731055,-536095807.570558,-3216715123.323190,+2168966520.279990,-1066883714.969505,-1636137765.684063
5150000000.000,+4276793228.627173,-537138795.513254,-3222973323.968637,+2173186299.294577,-1068959364.230979,-1639320913.114483
5160000000.000,+4285097681.523292,-538181783.455950,-3229231524.614084,+2177406078.309165,-1071035013.492454,-1642504060.544903
5170000000.000,+4293402134.419410,-539224771.398645,-3235489725.259531,+2181625857.323752,-1073110662.753929,-1645687207.975322
5180000000.000,+4301706587.315528,-540267759.341341,-3241747925.904977,+2185845636.338339,-1075186312.015403,-1648870355.405742
5190000000.000,+4310011040.211646,-541310747.284036,-3248006126.550424,+2190065415.352927,-1077261961.276878,-1652053502.836162
5200000000.000,+4318315493.107764,-542353735.226732,-3254264327.195871,+2194285194.367514,-1079337610.538352,-1655236650.266582
5210000000.000,+4326619946.003882,-543396723.169428,-3260522527.841318,+2198504973.382102,-1081413259.799827,-1658419797.697002
5220000000.000,+4334924398.900001,-544439711.112123,-3266780728.486764,+2202724752.396689,-1083488909.061302,-1661602945.127422
5230000000.000,+4343228851.796119,-545482699.054819,-3273038929.132211,+2206944531.411276,-1085564558.322776,-1664786092.557842
5240000000.000,+4351533304.692237,-546525686.997514,-3279297129.777658,+2211164310.425864,-1087640207.584251,-1667969239.988262
5250000000.000,+4359837757.588355,-547568674.940210,-3285555330.423105,+2215384089.440451,-1089715856.845726,-1671152387.418682
5260000000.000,+4368142210.484473,-548611662.882906,-3291813531.068552,+2219603868.455039,-1091791506.107200,-1674335534.849102
5270000000.000,+4376446663.380591,-549654650.825601,-3298071731.713998,+2223823647.469626,-1093867155.368675,-1677518682.279522
5280000000.000,+4384751116.276710,-550697638.768297,-3304329932.359445,+2228043426.484213,-1095942804.630149,-1680701829.709942
5290000000.000,+4393055569.172828,-551740626.710993,-3310588133.004892,+2232263205.498801,-1098018453.891624,-1683884977.140362
5300000000.000,+4401360022.068946,-552783614.653688,-3316846333.650339,+2236482984.513388,-1100094103.153099,-1687068124.570781
5310000000.000,+4409664474.965064,-553826602.596384,-3323104534.295785,+2240702763.527976,-1102169752.414573,-1690251272.001201
5320000000.000,+4417968927.861182,-554869590.539079,-3329362734.941232,+2244922542.542563,-1104245401.676048,-1693434419.431621
5330000000.000,+4426273380.757300,-555912578.481775,-3335620935.586679,+2249142321.557150,-1106321050.937522,-1696617566.862041
5340000000.000,+4434577833.653419,-556955566.424471,-3341879136.232126,+2253362100.571738,-1108396700.198997,-1699800714.292461
5350000000.000,+4442882286.549537,-557998554.367166,-3348137336.877573,+2257581879.586325,-1110472349.460472,-1702983861.722881
5360000000.000,+4451186739.445655,-559041542.309862,-3354395537.523019,+2261801658.600913,-1112547998.721946,-1706167009.153301
5370000000.000,+4459491192.341773,-560084530.252558,-3360653738.168466,+2266021437.615500,-1114623647.983421,-1709350156.583721
5380000000.000,+4467795645.237891,-561127518.195253,-3366911938.813913,+2270241216.630087,-1116699297.244895,-1712533304.014141
5390000000.000,+4476100098.134009,-562170506.137949,-3373170139.459360,+2274460995.644675,-1118774946.506370,-1715716451.444561
5400000000.000,+4484404551.030128,-563213494.080644,-3379428340.104806,+2278680774.659262,-1120850595.767845,-1718899598.874981
5410000000.000,+4492709003.926246,-564256482.023340,-3385686540.750253,+2282900553.673850,-1122926245.029319,-1722082746.305401
5420000000.000,+4501013456.822364,-565299469.966036,-3391944741.395700,+2287120332.688437,-1125001894.290794,-1725265893.735821
5430000000.000,+4509317909.718482,-566342457.908731,-3398202942.041147,+2291340111.703024,-1127077543.552269,-1728449041.166240
5440000000.000,+4517622362.614600,-567385445.851427,-3404461142.686594,+2295559890.717612,-1129153192.813743,-1731632188.596660
5450000000.000,+4525926815.510718,-568428433.794122,-3410719343.332040,+2299779669.732199,-1131228842.075218,-1734815336.027080
5460000000.000,+4534231268.406837,-569471421.736818,-3416977543.977487,+2303999448.746787,-1133304491.336692,-1737998483.457500
5470000000.000,+4542535721.302955,-570514409.679514,-3423235744.622934,+2308219227.761374,-1135380140.598167,-1741181630.887920
5480000000.000,+4550840174.199073,-571557397.622209,-3429493945.268381,+2312439006.775961,-1137455789.859642,-1744364778.318340
5490000000.000,+4559144627.095191,-572600385.564905,-3435752145.913827,+2316658785.790549,-1139531439.121116,-1747547925.748760
5500000000.000,+4567449079.991309,-573643373.507601,-3442010346.559274,+2320878564.805136,-1141607088.382591,-1750731073.179180
5510000000.000,+4575753532.887427,-574686361.450296,-3448268547.204721,+2325098343.819724,-1143682737.644065,-1753914220.609600
5520000000.000,+4584057985.783545,-575729349.392992,-3454526747.850168,+2329318122.834311,-1145758386.905540,-1757097368.040020
5530000000.000,+4592362438.679664,-576772337.335687,-3460784948.495615,+2333537901.848898,-1147834036.167015,-1760280515.470440
5540000000.000,+4600666891.575782,-577815325.278383,-3467043149.141061,+2337757680.863486,-1149909685.428489,-1763463662.900860
5550000000.000,+4608971344.471900,-578858313.221079,-3473301349.786508,+2341977459.878073,-1151985334.689964,-1766646810.331280
5560000000.000,+4617275797.368018,-579901301.163774,-3479559550.431955,+2346197238.892661,-1154060983.951438,-1769829957.761699
5570000000.000,+4625580250.264136,-580944289.106470,-3485817751.077402,+2350417017.907248,-1156136633.212913,-1773013105.192119
5580000000.000,+4633884703.160254,-581987277.049165,-3492075951.722848,+2354636796.921835,-1158212282.474388,-1776196252.622539
5590000000.000,+4642189156.056373,-583030264.991861,-3498334152.368295,+2358856575.936423,-1160287931.735862,-1779379400.052959
5600000000.000,+4650493608.952491,-584073252.934557,-3504592353.013742,+2363076354.951010,-1162363580.997337,-1782562547.483379
5610000000.000,+4658798061.848609,-585116240.877252,-3510850553.659189,+2367296133.965598,-1164439230.258811,-1785745694.913799
5620000000.000,+4667102514.744727,-586159228.819948,-3517108754.304636,+2371515912.980185,-1166514879.520286,-1788928842.344219
5630000000.000,+4675406967.640845,-587202216.762644,-3523366954.950082,+2375735691.994772,-1168590528.781761,-1792111989.774639
5640000000.000,+4683711420.536963,-588245204.705339,-3529625155.595529,+2379955471.009360,-1170666178.043235,-1795295137.205059
5650000000.000,+4692015873.433082,-589288192.648035,-3535883356.240976,+2384175250.023947,-1172741827.304710,-1798478284.635479
5660000000.000,+4700320326.329200,-590331180.590730,-3542141556.886423,+2388395029.038535,-1174817476.566185,-1801661432.065899
5670000000.000,+4708624779.225318,-591374168.533426,-3548399757.531869,+2392614808.053122,-1176893125.827659,-1804844579.496319
5680000000.000,+4716929232.121436,-592417156.476122,-3554657958.177316,+2396834587.067709,-1178968775.089134,-1808027726.926739
5690000000.000,+4725233685.017554,-593460144.418817,-3560916158.822763,+2401054366.082297,-1181044424.350608,-1811210874.357158
5700000000.000,+4733538137.913672,-594503132.361513,-3567174359.468210,+2405274145.096884,-1183120073.612083,-1814394021.787578
5710000000.000,+4741842590.809791,-595546120.304209,-3573432560.113657,+2409493924.111472,-1185195722.873558,-1817577169.217998
5720000000.000,+4750147043.705909,-596589108.246904,-3579690760.759103,+2413713703.126059,-1187271372.135032,-1820760316.648418
5730000000.000,+4758451496.602027,-597632096.189600,-3585948961.404550,+2417933482.140646,-1189347021.396507,-1823943464.078838
5740000000.000,+4766755949.498145,-598675084.132295,-3592207162.049997,+2422153261.155234,-1191422670.657981,-1827126611.509258
5750000000.000,+4775060402.394263,-599718072.074991,-3598465362.695444,+2426373040.169821,-1193498319.919456,-1830309758.939678
5760000000.000,+4783364855.290381,-600761060.017687,-3604723563.340890,+2430592819.184409,-1195573969.180931,-1833492906.370098
5770000000.000,+4791669308.186500,-601804047.960382,-3610981763.986337,+2434812598.198996,-1197649618.442405,-1836676053.800518
5780000000.000,+4799973761.082618,-602847035.903078,-3617239964.631784,+2439032377.213583,-1199725267.703880,-1839859201.230938
5790000000.000,+4808278213.978736,-603890023.845773,-3623498165.277231,+2443252156.228171,-1201800916.965354,-1843042348.661358
5800000000.000,+4816582666.874854,-604933011.788469,-3629756365.922678,+2447471935.242758,-1203876566.226829,-1846225496.091778
5810000000.000,+4824887119.770972,-605975999.731165,-3636014566.568124,+2451691714.257346,-1205952215.488304,-1849408643.522197
5820000000.000,+4833191572.667090,-607018987.673860,-3642272767.213571,+2455911493.271933,-1208027864.749778,-1852591790.952617
5830000000.000,+4841496025.563209,-608061975.616556,-3648530967.859018,+2460131272.286520,-1210103514.011253,-1855774938.383037
5840000000.000,+4849800478.459327,-609104963.559252,-3654789168.504465,+2464351051.301108,-1212179163.272727,-1858958085.813457
5850000000.000,+4858104931.355445,-610147951.501947,-3661047369.149911,+2468570830.315695,-1214254812.534202,-1862141233.243877
5860000000.000,+4866409384.251563,-611190939.444643,-3667305569.795358,+2472790609.330283,-1216330461.795677,-1865324380.674297
5870000000.000,+4874713837.147681,-612233927.387338,-3673563770.440805,+2477010388.344870,-1218406111.057151,-1868507528.104717
5880000000.000,+4883018290.043799,-613276915.330034,-3679821971.086252,+2481230167.359457,-1220481760.318626,-1871690675.535137
5890000000.000,+4891322742.939918,-614319903.272730,-3686080171.731699,+2485449946.374045,-1222557409.580101,-1874873822.965557
5900000000.000,+4899627195.836036,-615362891.215425,-3692338372.377145,+2489669725.388632,-1224633058.841575,-1878056970.395977
5910000000.000,+4907931648.732154,-616405879.158121,-3698596573.022592,+2493889504.403220,-1226708708.103050,-1881240117.826397
5920000000.000,+4916236101.628272,-617448867.100816,-3704854773.668039,+2498109283.417807,-1228784357.364524,-1884423265.256817
5930000000.000,+4924540554.524390,-618491855.043512,-3711112974.313486,+2502329062.432395,-1230860006.625999,-1887606412.687237
5940000000.000,+4932845007.420508,-619534842.986208,-3717371174.958932,+2506548841.446982,-1232935655.887474,-1890789560.117656
5950000000.000,+4941149460.316627,-620577830.928903,-3723629375.604379,+2510768620.461569,-1235011305.148948,-1893972707.548076
5960000000.000,+4949453913.212745,-621620818.871599,-3729887576.249826,+2514988399.476157,-1237086954.410423,-1897155854.978496
5970000000.000,+4957758366.108863,-622663806.814295,-3736145776.895273,+2519208178.490744,-1239162603.671897,-1900339002.408916
5980000000.000,+4966062819.004981,-623706794.756990,-3742403977.540720,+2523427957.505332,-1241238252.933372,-1903522149.839336
5990000000.000,+4974367271.901099,-624749782.699686,-3748662178.186166,+2527647736.519919,-1243313902.194847,-1906705297.269756
6000000000.000,+4982671724.797217,-625792770.642381,-3754920378.831613,+2531867515.534506,-1245389551.456321,-1909888444.700176
6010000000.000,+4990976177.693336,-626835758.585077,-3761178579.477060,+2536087294.549094,-1247465200.717796,-1913071592.130596
6020000000.000,+4999280630.589454,-627878746.527773,-3767436780.122507,+2540307073.563681,-1249540849.979270,-1916254739.561016
6030000000.000,+5007585083.485572,-628921734.470468,-3773694980.767953,+2544526852.578269,-1251616499.240745,-1919437886.991436
6040000000.000,+5015889536.381690,-629964722.413164,-3779953181.413400,+2548746631.592856,-1253692148.502220,-1922621034.421856
6050000000.000,+5024193989.277808,-631007710.355860,-3786211382.058847,+2552966410.607443,-1255767797.763694,-1925804181.852276
6060000000.000,+5032498442.173926,-632050698.298555,-3792469582.704294,+2557186189.622031,-1257843447.025169,-1928987329.282696
6070000000.000,+5040802895.070045,-633093686.241251,-3798727783.349741,+2561405968.636618,-1259919096.286644,-1932170476.713115
6080000000.000,+5049107347.966163,-634136674.183946,-3804985983.995187,+2565625747.651206,-1261994745.548118,-1935353624.143535
6090000000.000,+5057411800.862281,-635179662.126642,-3811244184.640634,+2569845526.665793,-1264070394.809593,-1938536771.573955
6100000000.000,+5065716253.758399,-636222650.069338,-3817502385.286081,+2574065305.680380,-1266146044.071067,-1941719919.004375
6110000000.000,+5074020706.654517,-637265638.012033,-3823760585.931528,+2578285084.694968,-1268221693.332542,-1944903066.434795
6120000000.000,+5082325159.550635,-638308625.954729,-3830018786.576974,+2582504863.709555,-1270297342.594017,-1948086213.865215
6130000000.000,+5090629612.446754,-639351613.897424,-3836276987.222421,+2586724642.724143,-1272372991.855491,-1951269361.295635
6140000000.000,+5098934065.342872,-640394601.840120,-3842535187.867868,+2590944421.738730,-1274448641.116966,-1954452508.726055
6150000000.000,+5107238518.238990,-641437589.782816,-3848793388.513315,+2595164200.753317,-1276524290.378440,-1957635656.156475
6160000000.000,+5115542971.135108,-642480577.725511,-3855051589.158762,+2599383979.767905,-1278599939.639915,-1960818803.586895
6170000000.000,+5123847424.031226,-643523565.668207,-3861309789.804208,+2603603758.782492,-1280675588.901390,-1964001951.017315
6180000000.000,+5132151876.927344,-644566553.610903,-3867567990.449655,+2607823537.797080,-1282751238.162864,-1967185098.447735
6190000000.000,+5140456329.823462,-645609541.553598,-3873826191.095102,+2612043316.811667,-1284826887.424339,-1970368245.878155
6200000000.000,+5148760782.719581,-646652529.496294,-3880084391.740549,+2616263095.826254,-1286902536.685813,-1973551393.308574
6210000000.000,+5157065235.615699,-647695517.438989,-3886342592.385995,+2620482874.840842,-1288978185.947288,-1976734540.738994
6220000000.000,+5165369688.511817,-648738505.381685,-3892600793.031442,+2624702653.855429,-1291053835.208763,-1979917688.169414
6230000000.000,+5173674141.407935,-649781493.324381,-3898858993.676889,+2628922432.870017,-1293129484.470237,-1983100835.599834
6240000000.000,+5181978594.304053,-650824481.267076,-3905117194.322336,+2633142211.884604,-1295205133.731712,-1986283983.030254
6250000000.000,+5190283047.200171,-651867469.209772,-3911375394.967782,+2637361990.899191,-1297280782.993186,-1989467130.460674
6260000000.000,+5198587500.096290,-652910457.152467,-3917633595.613229,+2641581769.913779,-1299356432.254661,-1992650277.891094
6270000000.000,+5206891952.992408,-653953445.095163,-3923891796.258676,+2645801548.928366,-1301432081.516136,-1995833425.321514
6280000000.000,+5215196405.888526,-654996433.037859,-3930149996.904123,+2650021327.942954,-1303507730.777610,-1999016572.751934
6290000000.000,+5223500858.784644,-656039420.980554,-3936408197.549570,+2654241106.957541,-1305583380.039085,-2002199720.182354
6300000000.000,+5231805311.680762,-657082408.923250,-3942666398.195016,+2658460885.972128,-1307659029.300560,-2005382867.612774
6310000000.000,+5240109764.576880,-658125396.865946,-3948924598.840463,+2662680664.986716,-1309734678.562034,-2008566015.043194
6320000000.000,+5248414217.472999,-659168384.808641,-3955182799.485910,+2666900444.001303,-1311810327.823509,-2011749162.473614
6330000000.000,+5256718670.369117,-660211372.751337,-3961441000.131357,+2671120223.015891,-1313885977.084983,-2014932309.904033
6340000000.000,+5265023123.265235,-661254360.694032,-3967699200.776803,+2675340002.030478,-1315961626.346458,-2018115457.334453
6350000000.000,+5273327576.161353,-662297348.636728,-3973957401.422250,+2679559781.045065,-1318037275.607933,-2021298604.764873
6360000000.000,+5281632029.057471,-663340336.579424,-3980215602.067697,+2683779560.059653,-1320112924.869407,-2024481752.195293
6370000000.000,+5289936481.953589,-664383324.522119,-3986473802.713144,+2687999339.074240,-1322188574.130882,-2027664899.625713
6380000000.000,+5298240934.849708,-665426312.464815,-3992732003.358591,+2692219118.088828,-1324264223.392356,-2030848047.056133
6390000000.000,+5306545387.745826,-666469300.407511,-3998990204.004037,+2696438897.103415,-1326339872.653831,-2034031194.486553
6400000000.000,+5314849840.641944,-667512288.350206,-4005248404.649484,+2700658676.118002,-1328415521.915306,-2037214341.916973
6410000000.000,+5323154293.538062,-668555276.292902,-4011506605.294931,+2704878455.132590,-1330491171.176780,-2040397489.347393
6420000000.000,+5331458746.434180,-669598264.235597,-4017764805.940378,+2709098234.147177,-1332566820.438255,-2043580636.777813
6430000000.000,+5339763199.330298,-670641252.178293,-4024023006.585824,+2713318013.161765,-1334642469.699729,-2046763784.208233
6440000000.000,+5348067652.226417,-671684240.120989,-4030281207.231271,+2717537792.176352,-1336718118.961204,-2049946931.638653
6450000000.000,+5356372105.122535,-672727228.063684,-4036539407.876718,+2721757571.190939,-1338793768.222679,-2053130079.069072
6460000000.000,+5364676558.018653,-673770216.006380,-4042797608.522165,+2725977350.205527,-1340869417.484153,-2056313226.499492
6470000000.000,+5372981010.914771,-674813203.949075,-4049055809.167612,+2730197129.220114,-1342945066.745628,-2059496373.929912
6480000000.000,+5381285463.810889,-675856191.891771,-4055314009.813058,+2734416908.234702,-1345020716.007102,-2062679521.360332
6490000000.000,+5389589916.707007,-676899179.834467,-4061572210.458505,+2738636687.249289,-1347096365.268577,-2065862668.790752
6500000000.000,+5397894369.603126,-677942167.777162,-4067830411.103952,+2742856466.263876,-1349172014.530052,-2069045816.221172
6510000000.000,+5406198822.499244,-678985155.719858,-4074088611.749399,+2747076245.278464,-1351247663.791526,-2072228963.651592
6520000000.000,+5414503275.395362,-680028143.662554,-4080346812.394845,+2751296024.293051,-1353323313.053001,-2075412111.082012
6530000000.000,+5422807728.291480,-681071131.605249,-4086605013.040292,+2755515803.307639,-1355398962.314476,-2078595258.512432
6540000000.000,+5431112181.187598,-682114119.547945,-4092863213.685739,+2759735582.322226,-1357474611.575950,-2081778405.942852
6550000000.000,+5439416634.083716,-683157107.490640,-4099121414.331186,+2763955361.336813,-1359550260.837425,-2084961553.373272
6560000000.000,+5447721086.979835,-684200095.433336,-4105379614.976633,+2768175140.351401,-1361625910.098899,-2088144700.803692
6570000000.000,+5456025539.875953,-685243083.376032,-4111637815.622079,+2772394919.365988,-1363701559.360374,-2091327848.234112
6580000000.000,+5464329992.772071,-686286071.318727,-4117896016.267526,+2776614698.380576,-1365777208.621849,-2094510995.664531
6590000000.000,+5472634445.668189,-687329059.261423,-4124154216.912973,+2780834477.395163,-1367852857.883323,-2097694143.094951
6600000000.000,+5480938898.564307,-688372047.204118,-4130412417.558420,+2785054256.409750,-1369928507.144798,-2100877290.525371
6610000000.000,+5489243351.460425,-689415035.146814,-4136670618.203866,+2789274035.424338,-1372004156.406272,-2104060437.955791
6620000000.000,+5497547804.356544,-690458023.089510,-4142928818.849313,+2793493814.438925,-1374079805.667747,-2107243585.386211
6630000000.000,+5505852257.252662,-691501011.032205,-4149187019.494760,+2797713593.453513,-1376155454.929222,-2110426732.816631
6640000000.000,+5514156710.148780,-692543998.974901,-4155445220.140207,+2801933372.468100,-1378231104.190696,-2113609880.247051
6650000000.000,+5522461163.044898,-693586986.917597,-4161703420.785654,+2806153151.482687,-1380306753.452171,-2116793027.677471
6660000000.000,+5530765615.941016,-694629974.860292,-4167961621.431100,+2810372930.497275,-1382382402.713645,-2119976175.107891
6670000000.000,+5539070068.837134,-695672962.802988,-4174219822.076547,+2814592709.511862,-1384458051.975120,-2123159322.538311
6680000000.000,+5547374521.733253,-696715950.745683,-4180478022.721994,+2818812488.526450,-1386533701.236595,-2126342469.968731
6690000000.000,+5555678974.629371,-697758938.688379,-4186736223.367441,+2823032267.541037,-1388609350.498069,-2129525617.399151
6700000000.000,+5563983427.525489,-698801926.631075,-4192994424.012887,+2827252046.555624,-1390684999.759544,-2132708764.829571
6710000000.000,+5572287880.421607,-699844914.573770,-4199252624.658334,+2831471825.570212,-1392760649.021019,-2135891912.259990
6720000000.000,+5580592333.317725,-700887902.516466,-4205510825.303781,+2835691604.584799,-1394836298.282493,-2139075059.690410
6730000000.000,+5588896786.213843,-701930890.459162,-4211769025.949228,+2839911383.599387,-1396911947.543968,-2142258207.120830
6740000000.000,+5597201239.109962,-702973878.401857,-4218027226.594675,+2844131162.613974,-1398987596.805442,-2145441354.551250
6750000000.000,+5605505692.006080,-704016866.344553,-4224285427.240121,+2848350941.628561,-1401063246.066917,-2148624501.981670
6760000000.000,+5613810144.902198,-705059854.287248,-4230543627.885568,+2852570720.643149,-1403138895.328392,-2151807649.412090
6770000000.000,+5622114597.798316,-706102842.229944,-4236801828.531015,+2856790499.657736,-1405214544.589866,-2154990796.842510
6780000000.000,+5630419050.694434,-707145830.172640,-4243060029.176462,+2861010278.672324,-1407290193.851341,-2158173944.272930
6790000000.000,+5638723503.590552,-708188818.115335,-4249318229.821908,+2865230057.686911,-1409365843.112815,-2161357091.703350
6800000000.000,+5647027956.486670,-709231806.058031,-4255576430.467355,+2869449836.701499,-1411441492.374290,-2164540239.133770
6810000000.000,+5655332409.382789,-710274794.000726,-4261834631.112802,+2873669615.716086,-1413517141.635765,-2167723386.564189
6820000000.000,+5663636862.278907,-711317781.943422,-4268092831.758249,+2877889394.730673,-1415592790.897239,-2170906533.994609
6830000000.000,+5671941315.175025,-712360769.886118,-4274351032.403696,+2882109173.745261,-1417668440.158714,-2174089681.425029
6840000000.000,+5680245768.071143,-713403757.828813,-4280609233.049142,+2886328952.759848,-1419744089.420188,-2177272828.855449
6850000000.000,+5688550220.967261,-714446745.771509,-4286867433.694589,+2890548731.774436,-1421819738.681663,-2180455976.285869
6860000000.000,+5696854673.863379,-715489733.714205,-4293125634.340036,+2894768510.789023,-1423895387.943138,-2183639123.716289
6870000000.000,+5705159126.759498,-716532721.656900,-4299383834.985482,+2898988289.803610,-1425971037.204612,-2186822271.146709
6880000000.000,+5713463579.655616,-717575709.599596,-4305642035.630929,+2903208068.818198,-1428046686.466087,-2190005418.577129
6890000000.000,+5721768032.551734,-718618697.542291,-4311900236.276376,+2907427847.832785,-1430122335.727561,-2193188566.007549
6900000000.000,+5730072485.447852,-719661685.484987,-4318158436.921823,+2911647626.847373,-1432197984.989036,-2196371713.437969
6910000000.000,+5738376938.343970,-720704673.427683,-4324416637.567269,+2915867405.861960,-1434273634.250511,-2199554860.868389
6920000000.000,+5746681391.240088,-721747661.370378,-4330674838.212716,+2920087184.876547,-1436349283.511985,-2202738008.298809
6930000000.000,+5754985844.136207,-722790649.313074,-4336933038.858163,+2924306963.891135,-1438424932.773460,-2205921155.729228
6940000000.000,+5763290297.032325,-723833637.255769,-4343191239.503610,+2928526742.905722,-1440500582.034935,-2209104303.159648
6950000000.000,+5771594749.928443,-724876625.198465,-4349449440.149056,+2932746521.920310,-1442576231.296409,-2212287450.590068
6960000000.000,+5779899202.824561,-725919613.141161,-4355707640.794503,+2936966300.934897,-1444651880.557884,-2215470598.020488
6970000000.000,+5788203655.720679,-726962601.083856,-4361965841.439950,+2941186079.949484,-1446727529.819358,-2218653745.450908
6980000000.000,+5796508108.616797,-728005589.026552,-4368224042.085397,+2945405858.964072,-1448803179.080833,-2221836892.881328
6990000000.000,+5804812561.512916,-729048576.969248,-4374482242.730844,+2949625637.978659,-1450878828.342308,-2225020040.311748
7000000000.000,+5813117014.409034,-730091564.911943,-4380740443.376290,+2953845416.993247,-1452954477.603782,-2228203187.742168
7010000000.000,+5821421467.305152,-731134552.854639,-4386998644.021737,+2958065196.007834,-1455030126.865257,-2231386335.172588
7020000000.000,+5829725920.201270,-732177540.797334,-4393256844.667184,+2962284975.022421,-1457105776.126731,-2234569482.603008
7030000000.000,+5838030373.097388,-733220528.740030,-4399515045.312631,+2966504754.037009,-1459181425.388206,-2237752630.033428
7040000000.000,+5846334825.993506,-734263516.682726,-4405773245.958077,+2970724533.051596,-1461257074.649681,-2240935777.463848
7050000000.000,+5854639278.889625,-735306504.625421,-4412031446.603524,+2974944312.066184,-1463332723.911155,-2244118924.894268
7060000000.000,+5862943731.785743,-736349492.568117,-4418289647.248971,+2979164091.080771,-1465408373.172630,-2247302072.324687
7070000000.000,+5871248184.681861,-737392480.510813,-4424547847.894418,+2983383870.095358,-1467484022.434104,-2250485219.755107
7080000000.000,+5879552637.577979,-738435468.453508,-4430806048.539865,+2987603649.109946,-1469559671.695579,-2253668367.185527
7090000000.000,+5887857090.474097,-739478456.396204,-4437064249.185311,+2991823428.124533,-1471635320.957054,-2256851514.615947
7100000000.000,+5896161543.370215,-740521444.338899,-4443322449.830758,+2996043207.139121,-1473710970.218528,-2260034662.046367
7110000000.000,+5904465996.266334,-741564432.281595,-4449580650.476205,+3000262986.153708,-1475786619.480003,-2263217809.476787
7120000000.000,+5912770449.162452,-742607420.224291,-4455838851.121652,+3004482765.168295,-1477862268.741477,-2266400956.907207
7130000000.000,+5921074902.058570,-743650408.166986,-4462097051.767098,+3008702544.182883,-1479937918.002952,-2269584104.337627
7140000000.000,+5929379354.954688,-744693396.109682,-4468355252.412545,+3012922323.197470,-1482013567.264427,-2272767251.768047
7150000000.000,+5937683807.850806,-745736384.052377,-4474613453.057992,+3017142102.212058,-1484089216.525901,-2275950399.198467
7160000000.000,+5945988260.746924,-746779371.995073,-4480871653.703439,+3021361881.226645,-1486164865.787376,-2279133546.628887
7170000000.000,+5954292713.643043,-747822359.937769,-4487129854.348886,+3025581660.241232,-1488240515.048851,-2282316694.059307
7180000000.000,+5962597166.539161,-748865347.880464,-4493388054.994332,+3029801439.255820,-1490316164.310325,-2285499841.489727
