time_s,h_plus,h_cross,amplitude,frequency_Hz
5.8601172023e-03,-1.5250579002e-22,-3.1093370325e-22,3.4632034853e-22,30.561794
5.8801176024e-03,-1.5131704971e-22,-3.1153060291e-22,3.4633533762e-22,30.563779
5.9001180024e-03,-1.5012589749e-22,-3.1212299812e-22,3.4635032994e-22,30.565763
5.9201184024e-03,-1.4893235023e-22,-3.1271087889e-22,3.4636532552e-22,30.567748
5.9401188024e-03,-1.4773642486e-22,-3.1329423527e-22,3.4638032434e-22,30.569734
5.9601192024e-03,-1.4653813836e-22,-3.1387305740e-22,3.4639532640e-22,30.571720
5.9801196024e-03,-1.4533750772e-22,-3.1444733545e-22,3.4641033172e-22,30.573706
6.0001200024e-03,-1.4413455001e-22,-3.1501705968e-22,3.4642534029e-22,30.575693
6.0201204024e-03,-1.4292928232e-22,-3.1558222039e-22,3.4644035211e-22,30.577681
6.0401208024e-03,-1.4172172177e-22,-3.1614280796e-22,3.4645536718e-22,30.579669
6.0601212024e-03,-1.4051188556e-22,-3.1669881283e-22,3.4647038551e-22,30.581657
6.0801216024e-03,-1.3929979089e-22,-3.1725022551e-22,3.4648540709e-22,30.583646
6.1001220024e-03,-1.3808545501e-22,-3.1779703655e-22,3.4650043193e-22,30.585635
6.1201224024e-03,-1.3686889523e-22,-3.1833923660e-22,3.4651546003e-22,30.587625
6.1401228025e-03,-1.3565012889e-22,-3.1887681633e-22,3.4653049139e-22,30.589615
6.1601232025e-03,-1.3442917335e-22,-3.1940976652e-22,3.4654552600e-22,30.591606
6.1801236025e-03,-1.3320604604e-22,-3.1993807797e-22,3.4656056388e-22,30.593597
6.2001240025e-03,-1.3198076441e-22,-3.2046174160e-22,3.4657560503e-22,30.595589
6.2201244025e-03,-1.3075334595e-22,-3.2098074833e-22,3.4659064944e-22,30.597581
6.2401248025e-03,-1.2952380820e-22,-3.2149508920e-22,3.4660569711e-22,30.599574
6.2601252025e-03,-1.2829216872e-22,-3.2200475528e-22,3.4662074805e-22,30.601567
6.2801256025e-03,-1.2705844513e-22,-3.2250973773e-22,3.4663580226e-22,30.603561
6.3001260025e-03,-1.2582265508e-22,-3.2301002775e-22,3.4665085974e-22,30.605555
6.3201264025e-03,-1.2458481625e-22,-3.2350561663e-22,3.4666592049e-22,30.607550
6.3401268025e-03,-1.2334494636e-22,-3.2399649571e-22,3.4668098451e-22,30.609545
6.3601272025e-03,-1.2210306317e-22,-3.2448265640e-22,3.4669605181e-22,30.611540
6.3801276026e-03,-1.2085918448e-22,-3.2496409019e-22,3.4671112238e-22,30.613536
6.4001280026e-03,-1.1961332812e-22,-3.2544078860e-22,3.4672619623e-22,30.615533
6.4201284026e-03,-1.1836551197e-22,-3.2591274326e-22,3.4674127335e-22,30.617530
6.4401288026e-03,-1.1711575394e-22,-3.2637994584e-22,3.4675635376e-22,30.619527
6.4601292026e-03,-1.1586407196e-22,-3.2684238809e-22,3.4677143744e-22,30.621525
6.4801296026e-03,-1.1461048401e-22,-3.2730006181e-22,3.4678652440e-22,30.623523
6.5001300026e-03,-1.1335500811e-22,-3.2775295889e-22,3.4680161465e-22,30.625522
6.5201304026e-03,-1.1209766231e-22,-3.2820107126e-22,3.4681670818e-22,30.627522
6.5401308026e-03,-1.1083846470e-22,-3.2864439095e-22,3.4683180499e-22,30.629521
6.5601312026e-03,-1.0957743339e-22,-3.2908291002e-22,3.4684690510e-22,30.631522
6.5801316026e-03,-1.0831458653e-22,-3.2951662064e-22,3.4686200849e-22,30.633522
6.6001320026e-03,-1.0704994233e-22,-3.2994551501e-22,3.4687711516e-22,30.635524
6.6201324026e-03,-1.0578351900e-22,-3.3036958541e-22,3.4689222513e-22,30.637525
6.6401328027e-03,-1.0451533479e-22,-3.3078882421e-22,3.4690733839e-22,30.639528
6.6601332027e-03,-1.0324540801e-22,-3.3120322382e-22,3.4692245495e-22,30.641530
6.6801336027e-03,-1.0197375697e-22,-3.3161277674e-22,3.4693757479e-22,30.643534
6.7001340027e-03,-1.0070040002e-22,-3.3201747551e-22,3.4695269794e-22,30.645537
6.7201344027e-03,-9.9425355568e-23,-3.3241731276e-22,3.4696782438e-22,30.647541
6.7401348027e-03,-9.8148642027e-23,-3.3281228119e-22,3.4698295411e-22,30.649546
6.7601352027e-03,-9.6870277854e-23,-3.3320237357e-22,3.4699808715e-22,30.651551
6.7801356027e-03,-9.5590281534e-23,-3.3358758273e-22,3.4701322349e-22,30.653557
6.8001360027e-03,-9.4308671588e-23,-3.3396790157e-22,3.4702836313e-22,30.655563
6.8201364027e-03,-9.3025466566e-23,-3.3434332306e-22,3.4704350607e-22,30.657569
6.8401368027e-03,-9.1740685049e-23,-3.3471384025e-22,3.4705865232e-22,30.659576
6.8601372027e-03,-9.0454345651e-23,-3.3507944624e-22,3.4707380187e-22,30.661584
6.8801376028e-03,-8.9166467014e-23,-3.3544013423e-22,3.4708895473e-22,30.663592
6.9001380028e-03,-8.7877067814e-23,-3.3579589746e-22,3.4710411089e-22,30.665600
6.9201384028e-03,-8.6586166755e-23,-3.3614672926e-22,3.4711927037e-22,30.667609
6.9401388028e-03,-8.5293782571e-23,-3.3649262301e-22,3.4713443316e-22,30.669619
6.9601392028e-03,-8.3999934026e-23,-3.3683357219e-22,3.4714959926e-22,30.671629
6.9801396028e-03,-8.2704639915e-23,-3.3716957031e-22,3.4716476868e-22,30.673639
7.0001400028e-03,-8.1407919061e-23,-3.3750061100e-22,3.4717994141e-22,30.675650
7.0201404028e-03,-8.0109790315e-23,-3.3782668793e-22,3.4719511745e-22,30.677661
7.0401408028e-03,-7.8810272558e-23,-3.3814779484e-22,3.4721029681e-22,30.679673
7.0601412028e-03,-7.7509384700e-23,-3.3846392554e-22,3.4722547949e-22,30.681686
7.0801416028e-03,-7.6207145678e-23,-3.3877507394e-22,3.4724066550e-22,30.683698
7.1001420028e-03,-7.4903574458e-23,-3.3908123398e-22,3.4725585482e-22,30.685712
7.1201424028e-03,-7.3598690031e-23,-3.3938239971e-22,3.4727104747e-22,30.687726
7.1401428029e-03,-7.2292511419e-23,-3.3967856522e-22,3.4728624344e-22,30.689740
7.1601432029e-03,-7.0985057670e-23,-3.3996972470e-22,3.4730144273e-22,30.691755
7.1801436029e-03,-6.9676347857e-23,-3.4025587238e-22,3.4731664535e-22,30.693770
7.2001440029e-03,-6.8366401082e-23,-3.4053700259e-22,3.4733185130e-22,30.695786
7.2201444029e-03,-6.7055236471e-23,-3.4081310972e-22,3.4734706058e-22,30.697802
7.2401448029e-03,-6.5742873179e-23,-3.4108418823e-22,3.4736227319e-22,30.699819
7.2601452029e-03,-6.4429330383e-23,-3.4135023267e-22,3.4737748913e-22,30.701836
7.2801456029e-03,-6.3114627290e-23,-3.4161123763e-22,3.4739270841e-22,30.703853
7.3001460029e-03,-6.1798783128e-23,-3.4186719781e-22,3.4740793102e-22,30.705872
7.3201464029e-03,-6.0481817153e-23,-3.4211810795e-22,3.4742315696e-22,30.707890
7.3401468029e-03,-5.9163748644e-23,-3.4236396288e-22,3.4743838624e-22,30.709909
7.3601472029e-03,-5.7844596905e-23,-3.4260475751e-22,3.4745361886e-22,30.711929
7.3801476030e-03,-5.6524381264e-23,-3.4284048681e-22,3.4746885482e-22,30.713949
7.4001480030e-03,-5.5203121074e-23,-3.4307114582e-22,3.4748409413e-22,30.715970
7.4201484030e-03,-5.3880835708e-23,-3.4329672967e-22,3.4749933677e-22,30.717991
7.4401488030e-03,-5.2557544568e-23,-3.4351723354e-22,3.4751458276e-22,30.720012
7.4601492030e-03,-5.1233267073e-23,-3.4373265271e-22,3.4752983209e-22,30.722034
7.4801496030e-03,-4.9908022670e-23,-3.4394298251e-22,3.4754508477e-22,30.724057
7.5001500030e-03,-4.8581830825e-23,-3.4414821837e-22,3.4756034080e-22,30.726080
7.5201504030e-03,-4.7254711028e-23,-3.4434835577e-22,3.4757560017e-22,30.728104
7.5401508030e-03,-4.5926682790e-23,-3.4454339027e-22,3.4759086290e-22,30.730128
7.5601512030e-03,-4.4597765644e-23,-3.4473331751e-22,3.4760612898e-22,30.732152
7.5801516030e-03,-4.3267979145e-23,-3.4491813320e-22,3.4762139841e-22,30.734177
7.6001520030e-03,-4.1937342868e-23,-3.4509783313e-22,3.4763667119e-22,30.736203
7.6201524030e-03,-4.0605876409e-23,-3.4527241315e-22,3.4765194733e-22,30.738229
7.6401528031e-03,-3.9273599386e-23,-3.4544186921e-22,3.4766722683e-22,30.740255
7.6601532031e-03,-3.7940531435e-23,-3.4560619731e-22,3.4768250969e-22,30.742282
7.6801536031e-03,-3.6606692214e-23,-3.4576539353e-22,3.4769779590e-22,30.744309
7.7001540031e-03,-3.5272101399e-23,-3.4591945403e-22,3.4771308548e-22,30.746337
7.7201544031e-03,-3.3936778687e-23,-3.4606837505e-22,3.4772837842e-22,30.748366
7.7401548031e-03,-3.2600743793e-23,-3.4621215289e-22,3.4774367472e-22,30.750395
7.7601552031e-03,-3.1264016451e-23,-3.4635078395e-22,3.4775897439e-22,30.752424
7.7801556031e-03,-2.9926616415e-23,-3.4648426467e-22,3.4777427742e-22,30.754454
7.8001560031e-03,-2.8588563455e-23,-3.4661259160e-22,3.4778958382e-22,30.756484
7.8201564031e-03,-2.7249877361e-23,-3.4673576134e-22,3.4780489359e-22,30.758515
7.8401568031e-03,-2.5910577938e-23,-3.4685377058e-22,3.4782020673e-22,30.760547
7.8601572031e-03,-2.4570685013e-23,-3.4696661607e-22,3.4783552325e-22,30.762579
7.8801576032e-03,-2.3230218425e-23,-3.4707429467e-22,3.4785084313e-22,30.764611
7.9001580032e-03,-2.1889198034e-23,-3.4717680327e-22,3.4786616639e-22,30.766644
7.9201584032e-03,-2.0547643713e-23,-3.4727413887e-22,3.4788149303e-22,30.768677
7.9401588032e-03,-1.9205575355e-23,-3.4736629853e-22,3.4789682304e-22,30.770711
7.9601592032e-03,-1.7863012866e-23,-3.4745327940e-22,3.4791215643e-22,30.772745
7.9801596032e-03,-1.6519976170e-23,-3.4753507868e-22,3.4792749320e-22,30.774780
8.0001600032e-03,-1.5176485203e-23,-3.4761169367e-22,3.4794283335e-22,30.776815
8.0201604032e-03,-1.3832559921e-23,-3.4768312174e-22,3.4795817688e-22,30.778851
8.0401608032e-03,-1.2488220291e-23,-3.4774936035e-22,3.4797352380e-22,30.780888
8.0601612032e-03,-1.1143486296e-23,-3.4781040699e-22,3.4798887410e-22,30.782924
8.0801616032e-03,-9.7983779321e-24,-3.4786625929e-22,3.4800422779e-22,30.784962
8.1001620032e-03,-8.4529152117e-24,-3.4791691490e-22,3.4801958487e-22,30.786999
8.1201624032e-03,-7.1071181589e-24,-3.4796237159e-22,3.4803494533e-22,30.789038
8.1401628033e-03,-5.7610068119e-24,-3.4800262718e-22,3.4805030919e-22,30.791076
8.1601632033e-03,-4.4146012218e-24,-3.4803767958e-22,3.4806567644e-22,30.793116
8.1801636033e-03,-3.0679214528e-24,-3.4806752677e-22,3.4808104708e-22,30.795155
8.2001640033e-03,-1.7209875812e-24,-3.4809216681e-22,3.4809642111e-22,30.797196
8.2201644033e-03,-3.7381969587e-25,-3.4811159783e-22,3.4811179854e-22,30.799237
8.2401648033e-03,9.7356210254e-25,-3.4812581805e-22,3.4812717937e-22,30.801278
8.2601652033e-03,2.3211377017e-24,-3.4813482576e-22,3.4814256360e-22,30.803320
8.2801656033e-03,3.6688869781e-24,-3.4813861933e-22,3.4815795122e-22,30.805362
8.3001660033e-03,5.0167897969e-24,-3.4813719720e-22,3.4817334225e-22,30.807405
8.3201664033e-03,6.3648260128e-24,-3.4813055790e-22,3.4818873668e-22,30.809448
8.3401668033e-03,7.7129754698e-24,-3.4811870002e-22,3.4820413452e-22,30.811491
8.3601672033e-03,9.0612180018e-24,-3.4810162225e-22,3.4821953575e-22,30.813536
8.3801676034e-03,1.0409533433e-23,-3.4807932333e-22,3.4823494040e-22,30.815580
8.4001680034e-03,1.1757901578e-23,-3.4805180211e-22,3.4825034845e-22,30.817626
8.4201684034e-03,1.3106302242e-23,-3.4801905748e-22,3.4826575992e-22,30.819671
8.4401688034e-03,1.4454715221e-23,-3.4798108845e-22,3.4828117479e-22,30.821718
8.4601692034e-03,1.5803120303e-23,-3.4793789408e-22,3.4829659308e-22,30.823764
8.4801696034e-03,1.7151497267e-23,-3.4788947351e-22,3.4831201478e-22,30.825812
8.5001700034e-03,1.8499825884e-23,-3.4783582596e-22,3.4832743989e-22,30.827859
8.5201704034e-03,1.9848085917e-23,-3.4777695074e-22,3.4834286842e-22,30.829908
8.5401708034e-03,2.1196257123e-23,-3.4771284722e-22,3.4835830037e-22,30.831956
8.5601712034e-03,2.2544319250e-23,-3.4764351485e-22,3.4837373574e-22,30.834005
8.5801716034e-03,2.3892252040e-23,-3.4756895318e-22,3.4838917452e-22,30.836055
8.6001720034e-03,2.5240035228e-23,-3.4748916182e-22,3.4840461673e-22,30.838105
8.6201724034e-03,2.6587648543e-23,-3.4740414045e-22,3.4842006236e-22,30.840156
8.6401728035e-03,2.7935071709e-23,-3.4731388885e-22,3.4843551142e-22,30.842207
8.6601732035e-03,2.9282284441e-23,-3.4721840686e-22,3.4845096390e-22,30.844259
8.6801736035e-03,3.0629266452e-23,-3.4711769441e-22,3.4846641981e-22,30.846311
8.7001740035e-03,3.1975997449e-23,-3.4701175150e-22,3.4848187915e-22,30.848364
8.7201744035e-03,3.3322457135e-23,-3.4690057822e-22,3.4849734191e-22,30.850417
8.7401748035e-03,3.4668625205e-23,-3.4678417473e-22,3.4851280811e-22,30.852471
8.7601752035e-03,3.6014481354e-23,-3.4666254127e-22,3.4852827774e-22,30.854525
8.7801756035e-03,3.7360005272e-23,-3.4653567815e-22,3.4854375081e-22,30.856580
8.8001760035e-03,3.8705176644e-23,-3.4640358578e-22,3.4855922730e-22,30.858635
8.8201764035e-03,4.0049975152e-23,-3.4626626463e-22,3.4857470724e-22,30.860691
8.8401768035e-03,4.1394380477e-23,-3.4612371525e-22,3.4859019062e-22,30.862747
8.8601772035e-03,4.2738372295e-23,-3.4597593828e-22,3.4860567743e-22,30.864804
8.8801776036e-03,4.4081930282e-23,-3.4582293443e-22,3.4862116768e-22,30.866861
8.9001780036e-03,4.5425034108e-23,-3.4566470450e-22,3.4863666138e-22,30.868919
8.9201784036e-03,4.6767663447e-23,-3.4550124934e-22,3.4865215852e-22,30.870977
8.9401788036e-03,4.8109797966e-23,-3.4533256992e-22,3.4866765911e-22,30.873036
8.9601792036e-03,4.9451417334e-23,-3.4515866725e-22,3.4868316314e-22,30.875095
8.9801796036e-03,5.0792501218e-23,-3.4497954245e-22,3.4869867062e-22,30.877155
9.0001800036e-03,5.2133029286e-23,-3.4479519670e-22,3.4871418154e-22,30.879215
9.0201804036e-03,5.3472981203e-23,-3.4460563126e-22,3.4872969592e-22,30.881276
9.0401808036e-03,5.4812336637e-23,-3.4441084749e-22,3.4874521375e-22,30.883337
9.0601812036e-03,5.6151075254e-23,-3.4421084679e-22,3.4876073504e-22,30.885399
9.0801816036e-03,5.7489176723e-23,-3.4400563068e-22,3.4877625977e-22,30.887461
9.1001820036e-03,5.8826620711e-23,-3.4379520074e-22,3.4879178797e-22,30.889524
9.1201824036e-03,6.0163386890e-23,-3.4357955861e-22,3.4880731962e-22,30.891587
9.1401828037e-03,6.1499454930e-23,-3.4335870606e-22,3.4882285473e-22,30.893651
9.1601832037e-03,6.2834804506e-23,-3.4313264488e-22,3.4883839330e-22,30.895715
9.1801836037e-03,6.4169415292e-23,-3.4290137698e-22,3.4885393533e-22,30.897780
9.2001840037e-03,6.5503266968e-23,-3.4266490434e-22,3.4886948083e-22,30.899845
9.2201844037e-03,6.6836339214e-23,-3.4242322901e-22,3.4888502978e-22,30.901911
9.2401848037e-03,6.8168611715e-23,-3.4217635313e-22,3.4890058221e-22,30.903977
9.2601852037e-03,6.9500064157e-23,-3.4192427891e-22,3.4891613810e-22,30.906044
9.2801856037e-03,7.0830676234e-23,-3.4166700865e-22,3.4893169746e-22,30.908112
9.3001860037e-03,7.2160427640e-23,-3.4140454471e-22,3.4894726029e-22,30.910179
9.3201864037e-03,7.3489298075e-23,-3.4113688955e-22,3.4896282659e-22,30.912248
9.3401868037e-03,7.4817267243e-23,-3.4086404570e-22,3.4897839637e-22,30.914317
9.3601872037e-03,7.6144314855e-23,-3.4058601577e-22,3.4899396961e-22,30.916386
9.3801876038e-03,7.7470420625e-23,-3.4030280246e-22,3.4900954634e-22,30.918456
9.4001880038e-03,7.8795564273e-23,-3.4001440852e-22,3.4902512654e-22,30.920526
9.4201884038e-03,8.0119725525e-23,-3.3972083682e-22,3.4904071021e-22,30.922597
9.4401888038e-03,8.1442884115e-23,-3.3942209027e-22,3.4905629737e-22,30.924668
9.4601892038e-03,8.2765019782e-23,-3.3911817188e-22,3.4907188801e-22,30.926740
9.4801896038e-03,8.4086112270e-23,-3.3880908474e-22,3.4908748213e-22,30.928813
9.5001900038e-03,8.5406141334e-23,-3.3849483202e-22,3.4910307974e-22,30.930886
9.5201904038e-03,8.6725086733e-23,-3.3817541696e-22,3.4911868083e-22,30.932959
9.5401908038e-03,8.8042928236e-23,-3.3785084288e-22,3.4913428540e-22,30.935033
9.5601912038e-03,8.9359645620e-23,-3.3752111318e-22,3.4914989347e-22,30.937108
9.5801916038e-03,9.0675218669e-23,-3.3718623136e-22,3.4916550502e-22,30.939183
9.6001920038e-03,9.1989627176e-23,-3.3684620096e-22,3.4918112007e-22,30.941258
9.6201924038e-03,9.3302850944e-23,-3.3650102564e-22,3.4919673861e-22,30.943334
9.6401928039e-03,9.4614869784e-23,-3.3615070911e-22,3.4921236064e-22,30.945410
9.6601932039e-03,9.5925663518e-23,-3.3579525517e-22,3.4922798616e-22,30.947487
9.6801936039e-03,9.7235211977e-23,-3.3543466771e-22,3.4924361519e-22,30.949565
9.7001940039e-03,9.8543495003e-23,-3.3506895067e-22,3.4925924771e-22,30.951643
9.7201944039e-03,9.9850492447e-23,-3.3469810809e-22,3.4927488373e-22,30.953722
9.7401948039e-03,1.0115618417e-22,-3.3432214410e-22,3.4929052325e-22,30.955801
9.7601952039e-03,1.0246055005e-22,-3.3394106288e-22,3.4930616627e-22,30.957880
9.7801956039e-03,1.0376356998e-22,-3.3355486871e-22,3.4932181279e-22,30.959960
9.8001960039e-03,1.0506522384e-22,-3.3316356594e-22,3.4933746282e-22,30.962041
9.8201964039e-03,1.0636549155e-22,-3.3276715902e-22,3.4935311636e-22,30.964122
9.8401968039e-03,1.0766435302e-22,-3.3236565244e-22,3.4936877341e-22,30.966204
9.8601972039e-03,1.0896178821e-22,-3.3195905080e-22,3.4938443396e-22,30.968286
9.8801976040e-03,1.1025777704e-22,-3.3154735876e-22,3.4940009803e-22,30.970368
9.9001980040e-03,1.1155229948e-22,-3.3113058109e-22,3.4941576560e-22,30.972451
9.9201984040e-03,1.1284533552e-22,-3.3070872260e-22,3.4943143669e-22,30.974535
9.9401988040e-03,1.1413686513e-22,-3.3028178819e-22,3.4944711130e-22,30.976619
9.9601992040e-03,1.1542686831e-22,-3.2984978287e-22,3.4946278942e-22,30.978704
9.9801996040e-03,1.1671532510e-22,-3.2941271168e-22,3.4947847106e-22,30.980789
1.0000200004e-02,1.1800221551e-22,-3.2897057978e-22,3.4949415621e-22,30.982875
1.0020200404e-02,1.1928751960e-22,-3.2852339239e-22,3.4950984489e-22,30.984961
1.0040200804e-02,1.2057121742e-22,-3.2807115480e-22,3.4952553709e-22,30.987048
1.0060201204e-02,1.2185328906e-22,-3.2761387239e-22,3.4954123282e-22,30.989135
1.0080201604e-02,1.2313371462e-22,-3.2715155063e-22,3.4955693207e-22,30.991223
1.0100202004e-02,1.2441247419e-22,-3.2668419505e-22,3.4957263484e-22,30.993311
1.0120202404e-02,1.2568954792e-22,-3.2621181126e-22,3.4958834114e-22,30.995400
1.0140202804e-02,1.2696491595e-22,-3.2573440496e-22,3.4960405097e-22,30.997489
1.0160203204e-02,1.2823855843e-22,-3.2525198192e-22,3.4961976434e-22,30.999579
1.0180203604e-02,1.2951045556e-22,-3.2476454800e-22,3.4963548123e-22,31.001670
1.0200204004e-02,1.3078058752e-22,-3.2427210911e-22,3.4965120166e-22,31.003761
1.0220204404e-02,1.3204893454e-22,-3.2377467127e-22,3.4966692562e-22,31.005852
1.0240204804e-02,1.3331547684e-22,-3.2327224057e-22,3.4968265312e-22,31.007944
1.0260205204e-02,1.3458019469e-22,-3.2276482317e-22,3.4969838415e-22,31.010036
1.0280205604e-02,1.3584306836e-22,-3.2225242531e-22,3.4971411873e-22,31.012129
1.0300206004e-02,1.3710407813e-22,-3.2173505331e-22,3.4972985684e-22,31.014223
1.0320206404e-02,1.3836320433e-22,-3.2121271357e-22,3.4974559850e-22,31.016317
1.0340206804e-02,1.3962042728e-22,-3.2068541257e-22,3.4976134370e-22,31.018411
1.0360207204e-02,1.4087572733e-22,-3.2015315686e-22,3.4977709244e-22,31.020506
1.0380207604e-02,1.4212908487e-22,-3.1961595308e-22,3.4979284474e-22,31.022602
1.0400208004e-02,1.4338048029e-22,-3.1907380793e-22,3.4980860057e-22,31.024698
1.0420208404e-02,1.4462989400e-22,-3.1852672821e-22,3.4982435996e-22,31.026794
1.0440208804e-02,1.4587730644e-22,-3.1797472078e-22,3.4984012290e-22,31.028892
1.0460209204e-02,1.4712269808e-22,-3.1741779259e-22,3.4985588939e-22,31.030989
1.0480209604e-02,1.4836604939e-22,-3.1685595066e-22,3.4987165944e-22,31.033087
1.0500210004e-02,1.4960734088e-22,-3.1628920208e-22,3.4988743304e-22,31.035186
1.0520210404e-02,1.5084655307e-22,-3.1571755404e-22,3.4990321019e-22,31.037285
1.0540210804e-02,1.5208366653e-22,-3.1514101379e-22,3.4991899091e-22,31.039385
1.0560211204e-02,1.5331866182e-22,-3.1455958866e-22,3.4993477518e-22,31.041485
1.0580211604e-02,1.5455151954e-22,-3.1397328606e-22,3.4995056301e-22,31.043586
1.0600212004e-02,1.5578222032e-22,-3.1338211348e-22,3.4996635441e-22,31.045687
1.0620212404e-02,1.5701074480e-22,-3.1278607848e-22,3.4998214937e-22,31.047789
1.0640212804e-02,1.5823707366e-22,-3.1218518871e-22,3.4999794789e-22,31.049891
1.0660213204e-02,1.5946118758e-22,-3.1157945187e-22,3.5001374998e-22,31.051994
1.0680213604e-02,1.6068306731e-22,-3.1096887577e-22,3.5002955564e-22,31.054097
1.0700214004e-02,1.6190269358e-22,-3.1035346828e-22,3.5004536486e-22,31.056201
1.0720214404e-02,1.6312004716e-22,-3.0973323735e-22,3.5006117766e-22,31.058306
1.0740214804e-02,1.6433510887e-22,-3.0910819100e-22,3.5007699403e-22,31.060411
1.0760215204e-02,1.6554785952e-22,-3.0847833734e-22,3.5009281398e-22,31.062516
1.0780215604e-02,1.6675827997e-22,-3.0784368454e-22,3.5010863750e-22,31.064622
1.0800216004e-02,1.6796635111e-22,-3.0720424086e-22,3.5012446459e-22,31.066729
1.0820216404e-02,1.6917205383e-22,-3.0656001463e-22,3.5014029527e-22,31.068836
1.0840216804e-02,1.7037536909e-22,-3.0591101427e-22,3.5015612952e-22,31.070943
1.0860217204e-02,1.7157627783e-22,-3.0525724825e-22,3.5017196736e-22,31.073051
1.0880217604e-02,1.7277476107e-22,-3.0459872513e-22,3.5018780877e-22,31.075160
1.0900218004e-02,1.7397079981e-22,-3.0393545356e-22,3.5020365377e-22,31.077269
1.0920218404e-02,1.7516437511e-22,-3.0326744224e-22,3.5021950236e-22,31.079379
1.0940218804e-02,1.7635546806e-22,-3.0259469997e-22,3.5023535453e-22,31.081489
1.0960219204e-02,1.7754405975e-22,-3.0191723561e-22,3.5025121029e-22,31.083599
1.0980219604e-02,1.7873013134e-22,-3.0123505810e-22,3.5026706965e-22,31.085711
1.1000220004e-02,1.7991366399e-22,-3.0054817646e-22,3.5028293259e-22,31.087822
1.1020220404e-02,1.8109463890e-22,-2.9985659977e-22,3.5029879912e-22,31.089935
1.1040220804e-02,1.8227303731e-22,-2.9916033721e-22,3.5031466925e-22,31.092047
1.1060221204e-02,1.8344884048e-22,-2.9845939802e-22,3.5033054298e-22,31.094161
1.1080221604e-02,1.8462202971e-22,-2.9775379152e-22,3.5034642030e-22,31.096275
1.1100222004e-02,1.8579258631e-22,-2.9704352709e-22,3.5036230122e-22,31.098389
1.1120222404e-02,1.8696049166e-22,-2.9632861421e-22,3.5037818574e-22,31.100504
