Time,x1_CUGE,y1_CUGE,x2_CUGE,y2_CUGE,x3_CUGE,y3_CUGE
4650000000.000,+18140543153.623684,-1508961243.444087,-14637981763.689098,+7853766268.827073,-3495484990.287550,-6356729703.876711
4660000000.000,+18179555070.737942,-1512206320.577265,-14669461294.023571,+7870656088.925950,-3503002161.193617,-6370400091.144777
4670000000.000,+18218566987.852200,-1515451397.710444,-14700940824.358044,+7887545909.024827,-3510519332.099684,-6384070478.412844
4680000000.000,+18257578904.966457,-1518696474.843623,-14732420354.692516,+7904435729.123704,-3518036503.005751,-6397740865.680910
4690000000.000,+18296590822.080715,-1521941551.976801,-14763899885.026989,+7921325549.222581,-3525553673.911818,-6411411252.948977
4700000000.000,+18335602739.194973,-1525186629.109980,-14795379415.361462,+7938215369.321458,-3533070844.817885,-6425081640.217043
4710000000.000,+18374614656.309231,-1528431706.243159,-14826858945.695934,+7955105189.420335,-3540588015.723952,-6438752027.485109
4720000000.000,+18413626573.423489,-1531676783.376338,-14858338476.030407,+7971995009.519212,-3548105186.630019,-6452422414.753176
4730000000.000,+18452638490.537746,-1534921860.509516,-14889818006.364880,+7988884829.618089,-3555622357.536086,-6466092802.021242
4740000000.000,+18491650407.652004,-1538166937.642695,-14921297536.699352,+8005774649.716966,-3563139528.442153,-6479763189.289309
4750000000.000,+18530662324.766262,-1541412014.775874,-14952777067.033825,+8022664469.815843,-3570656699.348219,-6493433576.557375
4760000000.000,+18569674241.880520,-1544657091.909052,-14984256597.368298,+8039554289.914720,-3578173870.254286,-6507103963.825441
4770000000.000,+18608686158.994778,-1547902169.042231,-15015736127.702770,+8056444110.013597,-3585691041.160353,-6520774351.093508
4780000000.000,+18647698076.109035,-1551147246.175410,-15047215658.037243,+8073333930.112473,-3593208212.066420,-6534444738.361574
4790000000.000,+18686709993.223293,-1554392323.308589,-15078695188.371716,+8090223750.211350,-3600725382.972487,-6548115125.629641
4800000000.000,+18725721910.337551,-1557637400.441767,-15110174718.706188,+8107113570.310227,-3608242553.878554,-6561785512.897707
4810000000.000,+18764733827.451809,-1560882477.574946,-15141654249.040661,+8124003390.409104,-3615759724.784621,-6575455900.165773
4820000000.000,+18803745744.566067,-1564127554.708125,-15173133779.375134,+8140893210.507981,-3623276895.690688,-6589126287.433840
4830000000.000,+18842757661.680325,-1567372631.841303,-15204613309.709606,+8157783030.606858,-3630794066.596755,-6602796674.701906
4840000000.000,+18881769578.794582,-1570617708.974482,-15236092840.044079,+8174672850.705735,-3638311237.502821,-6616467061.969973
4850000000.000,+18920781495.908840,-1573862786.107661,-15267572370.378551,+8191562670.804612,-3645828408.408888,-6630137449.238039
4860000000.000,+18959793413.023098,-1577107863.240839,-15299051900.713024,+8208452490.903489,-3653345579.314955,-6643807836.506105
4870000000.000,+18998805330.137356,-1580352940.374018,-15330531431.047497,+8225342311.002366,-3660862750.221022,-6657478223.774172
4880000000.000,+19037817247.251614,-1583598017.507197,-15362010961.381969,+8242232131.101243,-3668379921.127089,-6671148611.042238
4890000000.000,+19076829164.365871,-1586843094.640376,-15393490491.716442,+8259121951.200120,-3675897092.033156,-6684818998.310305
4900000000.000,+19115841081.480129,-1590088171.773554,-15424970022.050915,+8276011771.298997,-3683414262.939223,-6698489385.578371
4910000000.000,+19154852998.594387,-1593333248.906733,-15456449552.385387,+8292901591.397874,-3690931433.845290,-6712159772.846437
4920000000.000,+19193864915.708645,-1596578326.039912,-15487929082.719860,+8309791411.496751,-3698448604.751357,-6725830160.114504
4930000000.000,+19232876832.822903,-1599823403.173090,-15519408613.054333,+8326681231.595628,-3705965775.657423,-6739500547.382570
4940000000.000,+19271888749.937160,-1603068480.306269,-15550888143.388805,+8343571051.694505,-3713482946.563490,-6753170934.650637
4950000000.000,+19310900667.051418,-1606313557.439448,-15582367673.723278,+8360460871.793382,-3721000117.469557,-6766841321.918703
4960000000.000,+19349912584.165676,-1609558634.572627,-15613847204.057751,+8377350691.892259,-3728517288.375624,-6780511709.186769
4970000000.000,+19388924501.279934,-1612803711.705805,-15645326734.392223,+8394240511.991136,-3736034459.281691,-6794182096.454836
4980000000.000,+19427936418.394192,-1616048788.838984,-15676806264.726696,+8411130332.090013,-3743551630.187758,-6807852483.722902
4990000000.000,+19466948335.508450,-1619293865.972163,-15708285795.061169,+8428020152.188890,-3751068801.093825,-6821522870.990969
5000000000.000,+19505960252.622707,-1622538943.105341,-15739765325.395641,+8444909972.287766,-3758585971.999892,-6835193258.259035
5010000000.000,+19544972169.736965,-1625784020.238520,-15771244855.730114,+8461799792.386643,-3766103142.905959,-6848863645.527102
5020000000.000,+19583984086.851223,-1629029097.371699,-15802724386.064587,+8478689612.485520,-3773620313.812026,-6862534032.795168
5030000000.000,+19622996003.965481,-1632274174.504878,-15834203916.399059,+8495579432.584397,-3781137484.718092,-6876204420.063234
5040000000.000,+19662007921.079739,-1635519251.638056,-15865683446.733532,+8512469252.683274,-3788654655.624159,-6889874807.331301
5050000000.000,+19701019838.193996,-1638764328.771235,-15897162977.068005,+8529359072.782151,-3796171826.530226,-6903545194.599367
5060000000.000,+19740031755.308254,-1642009405.904414,-15928642507.402477,+8546248892.881028,-3803688997.436293,-6917215581.867434
5070000000.000,+19779043672.422512,-1645254483.037592,-15960122037.736950,+8563138712.979905,-3811206168.342360,-6930885969.135500
5080000000.000,+19818055589.536770,-1648499560.170771,-15991601568.071423,+8580028533.078782,-3818723339.248427,-6944556356.403566
5090000000.000,+19857067506.651028,-1651744637.303950,-16023081098.405895,+8596918353.177658,-3826240510.154494,-6958226743.671633
5100000000.000,+19896079423.765285,-1654989714.437129,-16054560628.740368,+8613808173.276535,-3833757681.060561,-6971897130.939699
5110000000.000,+19935091340.879543,-1658234791.570307,-16086040159.074841,+8630697993.375412,-3841274851.966628,-6985567518.207766
5120000000.000,+19974103257.993801,-1661479868.703486,-16117519689.409313,+8647587813.474289,-3848792022.872694,-6999237905.475832
5130000000.000,+20013115175.108059,-1664724945.836665,-16148999219.743786,+8664477633.573166,-3856309193.778761,-7012908292.743898
5140000000.000,+20052127092.222317,-1667970022.969843,-16180478750.078259,+8681367453.672043,-3863826364.684828,-7026578680.011965
5150000000.000,+20091139009.336575,-1671215100.103022,-16211958280.412731,+8698257273.770920,-3871343535.590895,-7040249067.280031
5160000000.000,+20130150926.450832,-1674460177.236201,-16243437810.747204,+8715147093.869797,-3878860706.496962,-7053919454.548098
5170000000.000,+20169162843.565090,-1677705254.369380,-16274917341.081676,+8732036913.968674,-3886377877.403029,-7067589841.816164
5180000000.000,+20208174760.679348,-1680950331.502558,-16306396871.416149,+8748926734.067551,-3893895048.309096,-7081260229.084230
5190000000.000,+20247186677.793606,-1684195408.635737,-16337876401.750622,+8765816554.166428,-3901412219.215163,-7094930616.352297
5200000000.000,+20286198594.907864,-1687440485.768916,-16369355932.085094,+8782706374.265305,-3908929390.121230,-7108601003.620363
5210000000.000,+20325210512.022121,-1690685562.902094,-16400835462.419567,+8799596194.364182,-3916446561.027297,-7122271390.888430
5220000000.000,+20364222429.136379,-1693930640.035273,-16432314992.754040,+8816486014.463058,-3923963731.933363,-7135941778.156496
5230000000.000,+20403234346.250637,-1697175717.168452,-16463794523.088512,+8833375834.561935,-3931480902.839430,-7149612165.424562
5240000000.000,+20442246263.364895,-1700420794.301630,-16495274053.422985,+8850265654.660812,-3938998073.745497,-7163282552.692629
5250000000.000,+20481258180.479153,-1703665871.434809,-16526753583.757458,+8867155474.759689,-3946515244.651564,-7176952939.960695
5260000000.000,+20520270097.593410,-1706910948.567988,-16558233114.091930,+8884045294.858566,-3954032415.557631,-7190623327.228762
5270000000.000,+20559282014.707668,-1710156025.701167,-16589712644.426403,+8900935114.957443,-3961549586.463698,-7204293714.496828
5280000000.000,+20598293931.821926,-1713401102.834345,-16621192174.760876,+8917824935.056320,-3969066757.369765,-7217964101.764894
5290000000.000,+20637305848.936184,-1716646179.967524,-16652671705.095348,+8934714755.155197,-3976583928.275832,-7231634489.032961
5300000000.000,+20676317766.050442,-1719891257.100703,-16684151235.429821,+8951604575.254074,-3984101099.181899,-7245304876.301027
5310000000.000,+20715329683.164700,-1723136334.233881,-16715630765.764294,+8968494395.352951,-3991618270.087965,-7258975263.569094
5320000000.000,+20754341600.278957,-1726381411.367060,-16747110296.098766,+8985384215.451828,-3999135440.994032,-7272645650.837160
5330000000.000,+20793353517.393215,-1729626488.500239,-16778589826.433239,+9002274035.550705,-4006652611.900099,-7286316038.105227
5340000000.000,+20832365434.507473,-1732871565.633418,-16810069356.767712,+9019163855.649582,-4014169782.806166,-7299986425.373293
5350000000.000,+20871377351.621731,-1736116642.766596,-16841548887.102184,+9036053675.748459,-4021686953.712233,-7313656812.641359
5360000000.000,+20910389268.735989,-1739361719.899775,-16873028417.436657,+9052943495.847336,-4029204124.618300,-7327327199.909426
5370000000.000,+20949401185.850246,-1742606797.032954,-16904507947.771130,+9069833315.946213,-4036721295.524367,-7340997587.177492
5380000000.000,+20988413102.964504,-1745851874.166132,-16935987478.105602,+9086723136.045090,-4044238466.430434,-7354667974.445559
5390000000.000,+21027425020.078762,-1749096951.299311,-16967467008.440075,+9103612956.143967,-4051755637.336501,-7368338361.713625
5400000000.000,+21066436937.193020,-1752342028.432490,-16998946538.774548,+9120502776.242844,-4059272808.242568,-7382008748.981691
5410000000.000,+21105448854.307278,-1755587105.565669,-17030426069.109020,+9137392596.341721,-4066789979.148634,-7395679136.249758
5420000000.000,+21144460771.421535,-1758832182.698847,-17061905599.443493,+9154282416.440598,-4074307150.054701,-7409349523.517824
5430000000.000,+21183472688.535793,-1762077259.832026,-17093385129.777966,+9171172236.539474,-4081824320.960768,-7423019910.785891
5440000000.000,+21222484605.650051,-1765322336.965205,-17124864660.112438,+9188062056.638351,-4089341491.866835,-7436690298.053957
5450000000.000,+21261496522.764309,-1768567414.098383,-17156344190.446911,+9204951876.737228,-4096858662.772902,-7450360685.322023
5460000000.000,+21300508439.878567,-1771812491.231562,-17187823720.781384,+9221841696.836105,-4104375833.678969,-7464031072.590090
5470000000.000,+21339520356.992825,-1775057568.364741,-17219303251.115856,+9238731516.934982,-4111893004.585036,-7477701459.858156
5480000000.000,+21378532274.107082,-1778302645.497920,-17250782781.450329,+9255621337.033859,-4119410175.491103,-7491371847.126223
5490000000.000,+21417544191.221340,-1781547722.631098,-17282262311.784801,+9272511157.132736,-4126927346.397170,-7505042234.394289
5500000000.000,+21456556108.335598,-1784792799.764277,-17313741842.119274,+9289400977.231613,-4134444517.303236,-7518712621.662355
5510000000.000,+21495568025.449856,-1788037876.897456,-17345221372.453747,+9306290797.330490,-4141961688.209303,-7532383008.930422
5520000000.000,+21534579942.564114,-1791282954.030634,-17376700902.788219,+9323180617.429367,-4149478859.115370,-7546053396.198488
5530000000.000,+21573591859.678371,-1794528031.163813,-17408180433.122692,+9340070437.528244,-4156996030.021437,-7559723783.466555
5540000000.000,+21612603776.792629,-1797773108.296992,-17439659963.457165,+9356960257.627121,-4164513200.927504,-7573394170.734621
5550000000.000,+21651615693.906887,-1801018185.430171,-17471139493.791637,+9373850077.725998,-4172030371.833571,-7587064558.002687
5560000000.000,+21690627611.021145,-1804263262.563349,-17502619024.126110,+9390739897.824875,-4179547542.739638,-7600734945.270754
5570000000.000,+21729639528.135403,-1807508339.696528,-17534098554.460583,+9407629717.923752,-4187064713.645705,-7614405332.538820
5580000000.000,+21768651445.249660,-1810753416.829707,-17565578084.795055,+9424519538.022629,-4194581884.551772,-7628075719.806887
5590000000.000,+21807663362.363918,-1813998493.962885,-17597057615.129528,+9441409358.121506,-4202099055.457839,-7641746107.074953
5600000000.000,+21846675279.478176,-1817243571.096064,-17628537145.464001,+9458299178.220383,-4209616226.363905,-7655416494.343019
5610000000.000,+21885687196.592434,-1820488648.229243,-17660016675.798473,+9475188998.319260,-4217133397.269972,-7669086881.611086
5620000000.000,+21924699113.706692,-1823733725.362422,-17691496206.132946,+9492078818.418137,-4224650568.176039,-7682757268.879152
5630000000.000,+21963711030.820950,-1826978802.495600,-17722975736.467419,+9508968638.517014,-4232167739.082106,-7696427656.147219
5640000000.000,+22002722947.935207,-1830223879.628779,-17754455266.801891,+9525858458.615891,-4239684909.988173,-7710098043.415285
5650000000.000,+22041734865.049465,-1833468956.761958,-17785934797.136364,+9542748278.714767,-4247202080.894240,-7723768430.683352
5660000000.000,+22080746782.163723,-1836714033.895136,-17817414327.470837,+9559638098.813644,-4254719251.800307,-7737438817.951418
5670000000.000,+22119758699.277981,-1839959111.028315,-17848893857.805309,+9576527918.912521,-4262236422.706374,-7751109205.219484
5680000000.000,+22158770616.392239,-1843204188.161494,-17880373388.139782,+9593417739.011398,-4269753593.612441,-7764779592.487551
5690000000.000,+22197782533.506496,-1846449265.294672,-17911852918.474255,+9610307559.110275,-4277270764.518507,-7778449979.755617
5700000000.000,+22236794450.620754,-1849694342.427851,-17943332448.808727,+9627197379.209152,-4284787935.424574,-7792120367.023684
5710000000.000,+22275806367.735012,-1852939419.561030,-17974811979.143200,+9644087199.308029,-4292305106.330641,-7805790754.291750
5720000000.000,+22314818284.849270,-1856184496.694209,-18006291509.477673,+9660977019.406906,-4299822280.316371,-7819461141.559816
5730000000.000,+22353830201.963528,-1859429573.827387,-18037771039.812145,+9677866839.505783,-4307339455.990809,-7833131528.827883
5740000000.000,+22392842119.077785,-1862674650.960566,-18069250570.146618,+9694756659.604660,-4314856631.665248,-7846801916.095949
5750000000.000,+22431854036.192043,-1865919728.093745,-18100730100.481091,+9711646479.703537,-4322373807.339686,-7860472303.364016
5760000000.000,+22470865953.306301,-1869164805.226923,-18132209630.815563,+9728536299.802414,-4329890983.014125,-7874142690.632082
5770000000.000,+22509877870.420559,-1872409882.360102,-18163689161.150036,+9745426119.901291,-4337408158.688563,-7887813077.900148
5780000000.000,+22548889787.534817,-1875654959.493281,-18195168691.484509,+9762315940.000168,-4344925334.363002,-7901483465.168215
5790000000.000,+22587901704.649075,-1878900036.626460,-18226648221.818981,+9779205760.099045,-4352442510.037440,-7915153852.436281
5800000000.000,+22626913621.763332,-1882145113.759638,-18258127752.153454,+9796095580.197922,-4359959685.711879,-7928824239.704348
5810000000.000,+22665925538.877590,-1885390190.892817,-18289607282.487926,+9812985400.296799,-4367476861.386317,-7942494626.972414
5820000000.000,+22704937455.991848,-1888635268.025996,-18321086812.822399,+9829875220.395676,-4374994037.060756,-7956165014.240480
5830000000.000,+22743949373.106106,-1891880345.159174,-18352566343.156872,+9846765040.494553,-4382511212.735194,-7969835401.508547
5840000000.000,+22782961290.220364,-1895125422.292353,-18384045873.491344,+9863654860.593430,-4390028388.409633,-7983505788.776613
5850000000.000,+22821973207.334621,-1898370499.425532,-18415525403.825817,+9880544680.692307,-4397545564.084071,-7997176176.044680
5860000000.000,+22860985124.448879,-1901615576.558711,-18447004934.160290,+9897434500.791183,-4405062739.758510,-8010846563.312746
5870000000.000,+22899997041.563137,-1904860653.691889,-18478484464.494762,+9914324320.890060,-4412579915.432948,-8024516950.580812
5880000000.000,+22939008958.677395,-1908105730.825068,-18509963994.829235,+9931214140.988937,-4420097091.107387,-8038187337.848879
5890000000.000,+22978020875.791653,-1911350807.958247,-18541443525.163708,+9948103961.087814,-4427614266.781825,-8051857725.116945
5900000000.000,+23017032792.905910,-1914595885.091425,-18572923055.498180,+9964993781.186691,-4435131442.456264,-8065528112.385012
5910000000.000,+23056044710.020168,-1917840962.224604,-18604402585.832653,+9981883601.285568,-4442648618.130702,-8079198499.653078
5920000000.000,+23095056627.134426,-1921086039.357783,-18635882116.167126,+9998773421.384445,-4450165793.805140,-8092868886.921144
5930000000.000,+23134068544.248684,-1924331116.490962,-18667361646.501598,+10015663241.483322,-4457682969.479579,-8106539274.189211
5940000000.000,+23173080461.362942,-1927576193.624140,-18698841176.836071,+10032553061.582199,-4465200145.154017,-8120209661.457277
5950000000.000,+23212092378.477200,-1930821270.757319,-18730320707.170544,+10049442881.681076,-4472717320.828456,-8133880048.725344
5960000000.000,+23251104295.591457,-1934066347.890498,-18761800237.505016,+10066332701.779953,-4480234496.502894,-8147550435.993410
5970000000.000,+23290116212.705715,-1937311425.023676,-18793279767.839489,+10083222521.878830,-4487751672.177333,-8161220823.261477
5980000000.000,+23329128129.819973,-1940556502.156855,-18824759298.173962,+10100112341.977707,-4495268847.851771,-8174891210.529543
5990000000.000,+23368140046.934231,-1943801579.290034,-18856238828.508434,+10117002162.076584,-4502786023.526210,-8188561597.797609
6000000000.000,+23407151964.048489,-1947046656.423213,-18887718358.842907,+10133891982.175461,-4510303199.200648,-8202231985.065676
6010000000.000,+23446163881.162746,-1950291733.556391,-18919197889.177380,+10150781802.274338,-4517820374.875087,-8215902372.333742
6020000000.000,+23485175798.277004,-1953536810.689570,-18950677419.511852,+10167671622.373215,-4525337550.549525,-8229572759.601809
6030000000.000,+23524187715.391262,-1956781887.822749,-18982156949.846325,+10184561442.472092,-4532854726.223964,-8243243146.869875
6040000000.000,+23563199632.505520,-1960026964.955927,-19013636480.180798,+10201451262.570969,-4540371901.898402,-8256913534.137941
6050000000.000,+23602211549.619778,-1963272042.089106,-19045116010.515270,+10218341082.669846,-4547889077.572841,-8270583921.406008
6060000000.000,+23641223466.734035,-1966517119.222285,-19076595540.849743,+10235230902.768723,-4555406253.247279,-8284254308.674074
6070000000.000,+23680235383.848293,-1969762196.355464,-19108075071.184216,+10252120722.867599,-4562923428.921718,-8297924695.942141
6080000000.000,+23719247300.962551,-1973007273.488642,-19139554601.518688,+10269010542.966476,-4570440604.596156,-8311595083.210207
6090000000.000,+23758259218.076809,-1976252350.621821,-19171034131.853161,+10285900363.065353,-4577957780.270595,-8325265470.478273
6100000000.000,+23797271135.191067,-1979497427.755000,-19202513662.187634,+10302790183.164230,-4585474955.945033,-8338935857.746340
6110000000.000,+23836283052.305325,-1982742504.888178,-19233993192.522106,+10319680003.263107,-4592992131.619472,-8352606245.014406
6120000000.000,+23875294969.419582,-1985987582.021357,-19265472722.856579,+10336569823.361984,-4600509307.293910,-8366276632.282473
6130000000.000,+23914306886.533840,-1989232659.154536,-19296952253.191051,+10353459643.460861,-4608026482.968349,-8379947019.550539
6140000000.000,+23953318803.648098,-1992477736.287714,-19328431783.525524,+10370349463.559738,-4615543658.642787,-8393617406.818605
6150000000.000,+23992330720.762356,-1995722813.420893,-19359911313.859997,+10387239283.658615,-4623060834.317225,-8407287794.086672
6160000000.000,+24031342637.876614,-1998967890.554072,-19391390844.194469,+10404129103.757492,-4630578009.991664,-8420958181.354738
6170000000.000,+24070354554.990871,-2002212967.687251,-19422870374.528942,+10421018923.856369,-4638095185.666102,-8434628568.622805
6180000000.000,+24109366472.105129,-2005458044.820429,-19454349904.863415,+10437908743.955246,-4645612361.340541,-8448298955.890871
6190000000.000,+24148378389.219387,-2008703121.953608,-19485829435.197887,+10454798564.054123,-4653129537.014979,-8461969343.158937
6200000000.000,+24187390306.333645,-2011948199.086787,-19517308965.532360,+10471688384.153000,-4660646712.689418,-8475639730.427004
6210000000.000,+24226402223.447903,-2015193276.219965,-19548788495.866833,+10488578204.251877,-4668163888.363856,-8489310117.695070
6220000000.000,+24265414140.562160,-2018438353.353144,-19580268026.201305,+10505468024.350754,-4675681064.038295,-8502980504.963137
6230000000.000,+24304426057.676418,-2021683430.486323,-19611747556.535778,+10522357844.449631,-4683198239.712733,-8516650892.231203
6240000000.000,+24343437974.790676,-2024928507.619502,-19643227086.870251,+10539247664.548508,-4690715415.387172,-8530321279.499269
6250000000.000,+24382449891.904934,-2028173584.752680,-19674706617.204723,+10556137484.647385,-4698232591.061610,-8543991666.767336
6260000000.000,+24421461809.019192,-2031418661.885859,-19706186147.539196,+10573027304.746262,-4705749766.736049,-8557662054.035402
6270000000.000,+24460473726.133450,-2034663739.019038,-19737665677.873669,+10589917124.845139,-4713266942.410487,-8571332441.303469
6280000000.000,+24499485643.247707,-2037908816.152216,-19769145208.208141,+10606806944.944016,-4720784118.084926,-8585002828.571535
6290000000.000,+24538497560.361965,-2041153893.285395,-19800624738.542614,+10623696765.042892,-4728301293.759364,-8598673215.839602
6300000000.000,+24577509477.476223,-2044398970.418574,-19832104268.877087,+10640586585.141769,-4735818469.433803,-8612343603.107668
6310000000.000,+24616521394.590481,-2047644047.551753,-19863583799.211559,+10657476405.240646,-4743335645.108241,-8626013990.375734
6320000000.000,+24655533311.704739,-2050889124.684931,-19895063329.546032,+10674366225.339523,-4750852820.782680,-8639684377.643801
6330000000.000,+24694545228.818996,-2054134201.818110,-19926542859.880505,+10691256045.438400,-4758369996.457118,-8653354764.911867
6340000000.000,+24733557145.933254,-2057379278.951289,-19958022390.214977,+10708145865.537277,-4765887172.131557,-8667025152.179934
6350000000.000,+24772569063.047512,-2060624356.084467,-19989501920.549450,+10725035685.636154,-4773404347.805995,-8680695539.448000
6360000000.000,+24811580980.161770,-2063869433.217646,-20020981450.883923,+10741925505.735031,-4780921523.480433,-8694365926.716066
6370000000.000,+24850592897.276028,-2067114510.350825,-20052460981.218395,+10758815325.833908,-4788438699.154872,-8708036313.984133
6380000000.000,+24889604814.390285,-2070359587.484004,-20083940511.552868,+10775705145.932785,-4795955874.829310,-8721706701.252199
6390000000.000,+24928616731.504543,-2073604664.617182,-20115420041.887341,+10792594966.031662,-4803473050.503749,-8735377088.520266
6400000000.000,+24967628648.618801,-2076849741.750361,-20146899572.221813,+10809484786.130539,-4810990226.178187,-8749047475.788332
6410000000.000,+25006640565.733059,-2080094818.883540,-20178379102.556286,+10826374606.229416,-4818507401.852626,-8762717863.056398
6420000000.000,+25045652482.847317,-2083339896.016718,-20209858632.890759,+10843264426.328293,-4826024577.527064,-8776388250.324465
6430000000.000,+25084664399.961575,-2086584973.149897,-20241338163.225231,+10860154246.427170,-4833541753.201503,-8790058637.592531
6440000000.000,+25123676317.075832,-2089830050.283076,-20272817693.559704,+10877044066.526047,-4841058928.875941,-8803729024.860598
6450000000.000,+25162688234.190090,-2093075127.416255,-20304297223.894176,+10893933886.624924,-4848576104.550380,-8817399412.128664
6460000000.000,+25201700151.304348,-2096320204.549433,-20335776754.228649,+10910823706.723801,-4856093280.224818,-8831069799.396730
6470000000.000,+25240712068.418606,-2099565281.682612,-20367256284.563122,+10927713526.822678,-4863610455.899257,-8844740186.664797
6480000000.000,+25279723985.532864,-2102810358.815791,-20398735814.897594,+10944603346.921555,-4871127631.573695,-8858410573.932863
6490000000.000,+25318735902.647121,-2106055435.948969,-20430215345.232067,+10961493167.020432,-4878644807.248134,-8872080961.200930
6500000000.000,+25357747819.761379,-2109300513.082148,-20461694875.566540,+10978382987.119308,-4886161982.922572,-8885751348.468996
6510000000.000,+25396759736.875637,-2112545590.215327,-20493174405.901012,+10995272807.218185,-4893679158.597011,-8899421735.737062
6520000000.000,+25435771653.989895,-2115790667.348505,-20524653936.235485,+11012162627.317062,-4901196334.271449,-8913092123.005129
6530000000.000,+25474783571.104153,-2119035744.481684,-20556133466.569958,+11029052447.415939,-4908713509.945888,-8926762510.273195
6540000000.000,+25513795488.218410,-2122280821.614863,-20587612996.904430,+11045942267.514816,-4916230685.620326,-8940432897.541262
6550000000.000,+25552807405.332668,-2125525898.748042,-20619092527.238903,+11062832087.613693,-4923747861.294765,-8954103284.809328
6560000000.000,+25591819322.446926,-2128770975.881220,-20650572057.573376,+11079721907.712570,-4931265036.969203,-8967773672.077394
6570000000.000,+25630831239.561184,-2132016053.014399,-20682051587.907848,+11096611727.811447,-4938782212.643641,-8981444059.345461
6580000000.000,+25669843156.675442,-2135261130.147578,-20713531118.242321,+11113501547.910324,-4946299388.318080,-8995114446.613527
6590000000.000,+25708855073.789700,-2138506207.280756,-20745010648.576794,+11130391368.009201,-4953816563.992518,-9008784833.881594
6600000000.000,+25747866990.903957,-2141751284.413935,-20776490178.911266,+11147281188.108078,-4961333739.666957,-9022455221.149660
6610000000.000,+25786878908.018215,-2144996361.547114,-20807969709.245739,+11164171008.206955,-4968850915.341395,-9036125608.417727
6620000000.000,+25825890825.132473,-2148241438.680293,-20839449239.580212,+11181060828.305832,-4976368091.015834,-9049795995.685793
6630000000.000,+25864902742.246731,-2151486515.813471,-20870928769.914684,+11197950648.404709,-4983885266.690272,-9063466382.953859
6640000000.000,+25903914659.360989,-2154731592.946650,-20902408300.249157,+11214840468.503586,-4991402442.364711,-9077136770.221926
6650000000.000,+25942926576.475246,-2157976670.079829,-20933887830.583630,+11231730288.602463,-4998919618.039149,-9090807157.489992
6660000000.000,+25981938493.589504,-2161221747.213007,-20965367360.918102,+11248620108.701340,-5006436793.713588,-9104477544.758059
6670000000.000,+26020950410.703762,-2164466824.346186,-20996846891.252575,+11265509928.800217,-5013953969.388026,-9118147932.026125
6680000000.000,+26059962327.818020,-2167711901.479365,-21028326421.587048,+11282399748.899094,-5021471145.062465,-9131818319.294191
6690000000.000,+26098974244.932278,-2170956978.612544,-21059805951.921520,+11299289568.997971,-5028988320.736903,-9145488706.562258
6700000000.000,+26137986162.046535,-2174202055.745722,-21091285482.255993,+11316179389.096848,-5036505496.411342,-9159159093.830324
6710000000.000,+26176998079.160793,-2177447132.878901,-21122765012.590466,+11333069209.195724,-5044022672.085780,-9172829481.098391
6720000000.000,+26216009996.275051,-2180692210.012080,-21154244542.924938,+11349959029.294601,-5051539847.760219,-9186499868.366457
6730000000.000,+26255021913.389309,-2183937287.145258,-21185724073.259411,+11366848849.393478,-5059057023.434657,-9200170255.634523
6740000000.000,+26294033830.503567,-2187182364.278437,-21217203603.593884,+11383738669.492355,-5066574199.109096,-9213840642.902590
6750000000.000,+26333045747.617825,-2190427441.411616,-21248683133.928356,+11400628489.591232,-5074091374.783534,-9227511030.170656
6760000000.000,+26372057664.732082,-2193672518.544795,-21280162664.262829,+11417518309.690109,-5081608550.457973,-9241181417.438723
6770000000.000,+26411069581.846340,-2196917595.677973,-21311642194.597301,+11434408129.788986,-5089125726.132411,-9254851804.706789
6780000000.000,+26450081498.960598,-2200162672.811152,-21343121724.931774,+11451297949.887863,-5096642901.806849,-9268522191.974855
6790000000.000,+26489093416.074856,-2203407749.944331,-21374601255.266247,+11468187769.986740,-5104160077.481288,-9282192579.242922
6800000000.000,+26528105333.189114,-2206652827.077509,-21406080785.600719,+11485077590.085617,-5111677253.155726,-9295862966.510988
6810000000.000,+26567117250.303371,-2209897904.210688,-21437560315.935192,+11501967410.184494,-5119194428.830165,-9309533353.779055
6820000000.000,+26606129167.417629,-2213142981.343867,-21469039846.269665,+11518857230.283371,-5126711604.504603,-9323203741.047121
6830000000.000,+26645141084.531887,-2216388058.477046,-21500519376.604137,+11535747050.382248,-5134228780.179042,-9336874128.315187
6840000000.000,+26684153001.646145,-2219633135.610224,-21531998906.938610,+11552636870.481125,-5141745955.853480,-9350544515.583254
6850000000.000,+26723164918.760403,-2222878212.743403,-21563478437.273083,+11569526690.580002,-5149263131.527919,-9364214902.851320
6860000000.000,+26762176835.874660,-2226123289.876582,-21594957967.607555,+11586416510.678879,-5156780307.202357,-9377885290.119387
6870000000.000,+26801188752.988918,-2229368367.009760,-21626437497.942028,+11603306330.777756,-5164297482.876796,-9391555677.387453
6880000000.000,+26840200670.103176,-2232613444.142939,-21657917028.276501,+11620196150.876633,-5171814658.551234,-9405226064.655519
6890000000.000,+26879212587.217434,-2235858521.276118,-21689396558.610973,+11637085970.975510,-5179331834.225673,-9418896451.923586
6900000000.000,+26918224504.331692,-2239103598.409297,-21720876088.945446,+11653975791.074387,-5186849009.900111,-9432566839.191652
6910000000.000,+26957236421.445950,-2242348675.542475,-21752355619.279919,+11670865611.173264,-5194366185.574550,-9446237226.459719
6920000000.000,+26996248338.560207,-2245593752.675654,-21783835149.614391,+11687755431.272141,-5201883361.248988,-9459907613.727785
